MachineID,ReadingTime,Temperature,Pressure,Flow,Vibration
P102,2026-08-05 04:00:00,64.64,93.27,98.1,3.47
P102,2026-08-05 05:00:00,65.58,128.71,111.88,2.86
P102,2026-08-05 06:00:00,62.93,115.47,140.15,3.04
P102,2026-08-05 07:00:00,62.57,97.53,99.81,3.97
P102,2026-08-05 08:00:00,77.66,96.15,76.15,2.01
P102,2026-08-05 09:00:00,76.81,109.55,139.97,1.53
P102,2026-08-05 10:00:00,74.11,107.19,90.15,2.79
P102,2026-08-05 11:00:00,73.92,91.39,86.66,2.54
P102,2026-08-05 12:00:00,69.71,93.22,109.86,2.45
P102,2026-08-05 13:00:00,71.72,100.31,114.52,2.47
P102,2026-08-05 14:00:00,72.65,71.95,128.59,2.8
P102,2026-08-05 15:00:00,72.28,106.53,84.85,1.22
P102,2026-08-05 16:00:00,73.92,94.91,123.06,2.43
P102,2026-08-05 17:00:00,76.65,106.19,128.71,2.59
P102,2026-08-05 18:00:00,57.25,104.23,141.99,3.32
P102,2026-08-05 19:00:00,65.84,103.09,135.49,4.05
P102,2026-08-05 20:00:00,65.87,92.28,133.45,2.85
P102,2026-08-05 21:00:00,64.18,99.98,130.42,2.87
P102,2026-08-05 22:00:00,73.54,91.9,146.61,2.08
P102,2026-08-05 23:00:00,67.89,95.13,135.82,1.6
P102,2026-08-06 00:00:00,62.83,70.55,120.59,1.91
P102,2026-08-06 01:00:00,69.31,102.94,108.45,2.99
P102,2026-08-06 02:00:00,69.9,103.07,128.55,2.25
P102,2026-08-06 03:00:00,70.82,107.52,127.08,1.68
P102,2026-08-06 04:00:00,76.59,81.98,145.43,3.62
P102,2026-08-06 05:00:00,74.03,96.89,116.24,3.34
P102,2026-08-06 06:00:00,69.4,97.83,135.69,2.35
P102,2026-08-06 07:00:00,67.69,80.67,100.84,1.34
P102,2026-08-06 08:00:00,77.11,116.71,145.66,1.5
P102,2026-08-06 09:00:00,77.07,112.07,111.78,2.88
P102,2026-08-06 10:00:00,57.94,98.2,100.86,2.96
P102,2026-08-06 11:00:00,61.07,101.51,138.44,2.17
P102,2026-08-06 12:00:00,64.04,69.13,115.2,2.33
P102,2026-08-06 13:00:00,61.14,100.44,111.9,1.94
P102,2026-08-06 14:00:00,68.12,107.86,130.85,2.7
P102,2026-08-06 15:00:00,76.33,81.07,120.58,2.92
P102,2026-08-06 16:00:00,68.71,100.23,105.95,3.21
P102,2026-08-06 17:00:00,75.86,59.99,141.43,0.36
P102,2026-08-06 18:00:00,67.69,107.3,114.29,1.63
P102,2026-08-06 19:00:00,64.34,107.32,85.41,3.7
P102,2026-08-06 20:00:00,71.61,80.69,109.5,1.99
P102,2026-08-06 21:00:00,78.06,103.79,89.06,2.48
P102,2026-08-06 22:00:00,65.96,110.52,95.7,4.08
P102,2026-08-06 23:00:00,71.77,81.06,107.81,2.16
P102,2026-08-07 00:00:00,63.08,96.14,97.9,1.06
P102,2026-08-07 01:00:00,69.34,73.37,106.46,2.07
P102,2026-08-07 02:00:00,65.9,119.01,121.02,3.0
P102,2026-08-07 03:00:00,59.57,87.15,123.88,1.98
P102,2026-08-07 04:00:00,78.36,80.57,114.85,2.33
P102,2026-08-07 05:00:00,73.15,87.31,115.12,2.61
P102,2026-08-07 06:00:00,66.86,100.82,124.29,2.73
P102,2026-08-07 07:00:00,68.99,104.56,115.75,2.55
P102,2026-08-07 08:00:00,72.73,115.36,95.87,3.42
P102,2026-08-07 09:00:00,58.75,97.61,148.35,3.19
P102,2026-08-07 10:00:00,73.19,88.27,120.56,2.6
P102,2026-08-07 11:00:00,66.5,91.52,123.57,2.19
P102,2026-08-07 12:00:00,66.36,78.68,127.03,3.24
P102,2026-08-07 13:00:00,73.62,106.58,121.58,3.11
P102,2026-08-07 14:00:00,74.13,93.9,110.45,4.57
P102,2026-08-07 15:00:00,68.84,87.01,127.81,3.0
P102,2026-08-07 16:00:00,62.17,108.47,118.3,1.91
P102,2026-08-07 17:00:00,80.32,102.51,97.24,4.22
P102,2026-08-07 18:00:00,76.61,94.88,148.62,2.93
P102,2026-08-07 19:00:00,71.8,87.08,130.47,3.18
P102,2026-08-07 20:00:00,72.1,85.52,122.34,2.74
P102,2026-08-07 21:00:00,62.67,77.34,130.17,0.72
P102,2026-08-07 22:00:00,73.44,89.26,143.55,2.41
P102,2026-08-07 23:00:00,76.62,90.24,122.05,3.39
P102,2026-08-08 00:00:00,68.76,106.96,102.11,3.04
P102,2026-08-08 01:00:00,78.46,102.92,154.5,2.19
P102,2026-08-08 02:00:00,62.35,83.07,131.89,3.2
P102,2026-08-08 03:00:00,72.72,81.52,133.8,1.82
P102,2026-08-08 04:00:00,80.11,129.29,126.6,3.27
P102,2026-08-08 05:00:00,68.55,73.28,109.15,1.93
P102,2026-08-08 06:00:00,61.87,115.67,124.91,3.1
P102,2026-08-08 07:00:00,69.84,92.93,137.36,2.77
P102,2026-08-08 08:00:00,75.71,92.65,113.84,1.67
P102,2026-08-08 09:00:00,58.16,91.86,121.02,1.77
P102,2026-08-08 10:00:00,71.76,95.65,81.19,2.07
P102,2026-08-08 11:00:00,74.85,99.64,99.23,2.93
P102,2026-08-08 12:00:00,79.16,104.32,118.28,2.43
P102,2026-08-08 13:00:00,67.59,100.61,123.51,3.3
P102,2026-08-08 14:00:00,72.92,104.83,121.7,3.43
P102,2026-08-08 15:00:00,78.1,85.35,87.45,4.03
P102,2026-08-08 16:00:00,73.8,74.43,107.15,3.42
P102,2026-08-08 17:00:00,70.04,88.86,145.22,1.96
P102,2026-08-08 18:00:00,66.41,97.54,127.03,3.2
P102,2026-08-08 19:00:00,78.38,97.38,128.81,2.59
P102,2026-08-08 20:00:00,72.44,96.29,123.87,3.42
P102,2026-08-08 21:00:00,75.89,95.53,105.44,2.85
P102,2026-08-08 22:00:00,71.8,97.32,159.72,2.38
P102,2026-08-08 23:00:00,74.96,107.82,121.76,4.67
P102,2026-08-09 00:00:00,69.35,98.89,105.62,2.52
P102,2026-08-09 01:00:00,73.74,105.16,125.74,3.81
P102,2026-08-09 02:00:00,71.34,91.01,168.67,3.12
P102,2026-08-09 03:00:00,66.96,86.67,103.03,3.55
P102,2026-08-09 04:00:00,69.45,96.53,118.86,3.39
P102,2026-08-09 05:00:00,66.07,82.09,124.04,3.28
P102,2026-08-09 06:00:00,74.33,85.29,132.19,2.2
P102,2026-08-09 07:00:00,68.35,83.67,143.42,3.31
P102,2026-08-09 08:00:00,76.23,109.97,170.63,1.43
P102,2026-08-09 09:00:00,66.83,87.61,104.69,1.94
P102,2026-08-09 10:00:00,69.9,80.4,126.03,2.84
P102,2026-08-09 11:00:00,75.37,101.09,130.85,2.5
P102,2026-08-09 12:00:00,86.85,97.81,86.48,2.0
P102,2026-08-09 13:00:00,59.82,95.21,117.81,2.43
P102,2026-08-09 14:00:00,86.08,101.59,133.07,2.06
P102,2026-08-09 15:00:00,65.01,95.44,123.11,1.31
P102,2026-08-09 16:00:00,70.74,95.17,116.13,2.15
P102,2026-08-09 17:00:00,68.22,92.88,121.63,3.28
P102,2026-08-09 18:00:00,79.57,91.47,111.79,3.15
P102,2026-08-09 19:00:00,76.28,89.79,134.23,3.58
P102,2026-08-09 20:00:00,81.04,116.34,104.4,2.81
P102,2026-08-09 21:00:00,72.08,93.82,108.31,11.79
P102,2026-08-09 22:00:00,72.65,85.78,121.55,2.16
P102,2026-08-09 23:00:00,64.3,97.81,122.72,3.26
P102,2026-08-10 00:00:00,87.3,98.33,128.73,1.94
P102,2026-08-10 01:00:00,62.99,113.99,103.38,1.96
P102,2026-08-10 02:00:00,71.73,93.92,103.75,2.56
P102,2026-08-10 03:00:00,80.61,85.33,94.91,3.55
P102,2026-08-10 04:00:00,75.45,87.55,91.52,2.2
P102,2026-08-10 05:00:00,71.62,108.99,101.34,2.73
P102,2026-08-10 06:00:00,,66.42,138.61,1.85
P102,2026-08-10 07:00:00,74.32,97.96,139.52,3.24
P102,2026-08-10 08:00:00,55.36,85.58,122.49,2.64
P102,2026-08-10 09:00:00,75.34,104.47,130.95,2.63
P102,2026-08-10 10:00:00,59.08,177.04,127.49,1.93
P102,2026-08-10 11:00:00,76.42,105.9,122.28,0.35
P102,2026-08-10 12:00:00,63.05,117.63,110.16,1.21
P102,2026-08-10 13:00:00,80.65,95.16,139.89,3.02
P102,2026-08-10 14:00:00,75.21,99.36,132.55,4.62
P102,2026-08-10 15:00:00,78.8,76.04,128.04,3.71
P102,2026-08-10 16:00:00,80.42,89.88,140.97,3.54
P102,2026-08-10 17:00:00,90.01,86.0,110.87,2.56
P102,2026-08-10 18:00:00,68.57,84.32,70.27,2.45
P102,2026-08-10 19:00:00,74.59,89.08,154.84,2.81
P102,2026-08-10 20:00:00,81.04,98.14,134.88,3.02
P102,2026-08-10 21:00:00,81.58,95.67,128.93,3.09
P102,2026-08-10 22:00:00,69.98,99.86,160.22,2.58
P102,2026-08-10 23:00:00,74.94,110.09,140.52,2.81
P102,2026-08-11 00:00:00,55.32,101.2,80.05,3.98
P102,2026-08-11 01:00:00,73.19,107.0,103.76,1.56
P102,2026-08-11 02:00:00,73.83,94.6,111.15,2.87
P102,2026-08-11 03:00:00,91.37,105.01,138.89,3.48
P102,2026-08-11 04:00:00,82.36,92.72,83.01,2.65
P102,2026-08-11 05:00:00,77.68,83.36,116.83,2.25
P102,2026-08-11 06:00:00,82.51,103.99,131.73,3.3
P102,2026-08-11 07:00:00,71.74,97.37,98.67,1.05
P102,2026-08-11 08:00:00,73.05,98.89,141.77,4.06
P102,2026-08-11 09:00:00,82.99,83.02,113.66,3.18
P102,2026-08-11 10:00:00,89.72,112.76,140.15,2.49
P102,2026-08-11 11:00:00,65.82,104.47,100.19,2.61
P102,2026-08-11 12:00:00,71.2,114.11,113.62,0.85
P102,2026-08-11 13:00:00,75.53,86.61,120.77,2.73
P102,2026-08-11 14:00:00,70.08,104.48,92.41,2.39
P102,2026-08-11 15:00:00,76.79,87.63,91.04,3.33
P102,2026-08-11 16:00:00,79.86,94.46,84.7,3.36
P102,2026-08-11 17:00:00,60.38,98.71,104.03,1.87
P102,2026-08-11 18:00:00,68.91,92.8,108.4,3.27
P102,2026-08-11 19:00:00,68.88,106.76,125.06,2.24
P102,2026-08-11 20:00:00,65.94,75.23,125.23,2.52
P102,2026-08-11 21:00:00,55.39,88.57,103.78,4.06
P102,2026-08-11 22:00:00,60.08,77.7,139.98,3.89
P102,2026-08-11 23:00:00,66.79,87.41,131.09,0.94
P102,2026-08-12 00:00:00,58.97,91.63,147.9,2.45
P102,2026-08-12 01:00:00,72.71,108.61,157.92,2.34
P102,2026-08-12 02:00:00,71.88,116.86,92.6,3.62
P102,2026-08-12 03:00:00,64.87,96.23,115.63,2.03
P102,2026-08-12 04:00:00,65.12,98.32,137.92,2.7
P102,2026-08-12 05:00:00,72.49,101.85,102.51,3.39
P102,2026-08-12 06:00:00,77.74,126.24,113.23,2.43
P102,2026-08-12 07:00:00,77.38,104.83,110.37,2.48
P102,2026-08-12 08:00:00,75.79,85.07,112.61,2.87
P102,2026-08-12 09:00:00,78.97,87.74,86.84,1.27
P102,2026-08-12 10:00:00,63.18,79.24,117.22,1.85
P102,2026-08-12 11:00:00,67.08,85.71,112.07,3.86
P102,2026-08-12 12:00:00,76.63,95.19,111.7,2.45
P102,2026-08-12 13:00:00,74.29,102.01,103.66,2.83
P102,2026-08-12 14:00:00,57.78,97.54,133.72,2.58
P102,2026-08-12 15:00:00,84.72,84.43,123.91,2.77
P102,2026-08-12 16:00:00,71.3,93.63,121.93,3.48
P102,2026-08-12 17:00:00,81.64,94.97,134.68,2.24
P102,2026-08-12 18:00:00,77.36,85.86,139.63,4.57
P102,2026-08-12 19:00:00,71.15,68.69,110.13,3.79
P102,2026-08-12 20:00:00,75.87,97.99,138.16,3.19
P102,2026-08-12 21:00:00,80.52,106.03,147.39,3.09
P102,2026-08-12 22:00:00,78.34,91.31,109.17,4.17
P102,2026-08-12 23:00:00,73.51,104.66,122.23,2.33
P102,2026-08-13 00:00:00,72.08,112.23,129.99,1.43
P102,2026-08-13 01:00:00,70.49,116.39,116.15,1.36
P102,2026-08-13 02:00:00,85.25,103.19,118.74,2.5
P102,2026-08-13 03:00:00,79.58,88.5,140.67,3.23
P102,2026-08-13 04:00:00,73.71,96.75,116.85,3.64
P102,2026-08-13 05:00:00,65.94,75.54,131.06,3.3
P102,2026-08-13 06:00:00,75.36,99.89,114.23,3.43
P102,2026-08-13 07:00:00,71.68,89.15,114.39,4.42
P102,2026-08-13 08:00:00,59.86,101.0,89.78,2.71
P102,2026-08-13 09:00:00,68.96,69.98,127.0,2.5
P102,2026-08-13 10:00:00,,105.07,145.83,3.99
P102,2026-08-13 11:00:00,74.51,,143.91,4.15
P102,2026-08-13 12:00:00,79.93,83.7,123.62,3.15
P102,2026-08-13 13:00:00,59.33,100.63,160.91,3.31
P102,2026-08-13 14:00:00,82.31,97.19,118.68,3.11
P102,2026-08-13 15:00:00,66.29,83.43,142.79,3.9
P102,2026-08-13 16:00:00,65.06,106.62,118.43,3.07
P102,2026-08-13 17:00:00,75.22,106.93,121.49,3.93
P102,2026-08-13 18:00:00,74.17,102.49,105.0,4.53
P102,2026-08-13 19:00:00,75.29,103.56,91.05,2.14
P102,2026-08-13 20:00:00,80.67,98.44,85.55,3.63
P102,2026-08-13 21:00:00,68.19,111.94,118.42,2.96
P102,2026-08-13 22:00:00,80.25,84.23,102.13,2.64
P102,2026-08-13 23:00:00,77.79,79.03,89.98,3.46
P102,2026-08-14 00:00:00,67.78,90.29,86.58,2.26
P102,2026-08-14 01:00:00,71.95,106.16,106.12,4.13
P102,2026-08-14 02:00:00,67.21,86.8,147.67,2.97
P102,2026-08-14 03:00:00,68.14,93.14,144.36,3.97
P102,2026-08-14 04:00:00,66.28,94.49,121.62,2.01
P102,2026-08-14 05:00:00,71.61,95.06,140.52,3.77
P102,2026-08-14 06:00:00,69.7,92.43,131.96,2.33
P102,2026-08-14 07:00:00,76.12,93.95,102.55,2.03
P102,2026-08-14 08:00:00,82.13,93.12,149.53,2.39
P102,2026-08-14 09:00:00,74.04,123.71,100.97,1.28
P102,2026-08-14 10:00:00,81.01,85.08,119.63,2.33
P102,2026-08-14 11:00:00,73.88,83.59,116.76,3.16
P102,2026-08-14 12:00:00,64.94,86.6,113.75,1.66
P102,2026-08-14 13:00:00,69.04,96.43,112.81,2.58
P102,2026-08-14 14:00:00,71.86,87.13,132.44,3.95
P102,2026-08-14 15:00:00,68.75,100.82,115.69,3.09
P102,2026-08-14 16:00:00,82.96,101.1,88.08,3.16
P102,2026-08-14 17:00:00,80.63,92.34,137.92,2.25
P102,2026-08-14 18:00:00,61.6,96.69,88.38,2.61
P102,2026-08-14 19:00:00,81.01,72.08,96.97,1.97
P102,2026-08-14 20:00:00,71.56,90.61,145.18,3.56
P102,2026-08-14 21:00:00,75.47,96.75,127.08,2.11
P102,2026-08-14 22:00:00,78.0,81.66,135.04,3.75
P102,2026-08-14 23:00:00,73.48,92.89,127.21,0.51
P103,2026-08-01 00:00:00,74.12,93.64,119.09,3.37
P103,2026-08-01 01:00:00,71.48,81.32,117.45,2.85
P103,2026-08-01 02:00:00,72.8,96.94,138.71,1.93
P103,2026-08-01 03:00:00,73.23,110.48,88.78,2.94
P103,2026-08-01 04:00:00,67.9,90.55,103.71,2.66
P103,2026-08-01 05:00:00,84.89,79.83,98.95,1.76
P103,2026-08-01 06:00:00,84.09,89.45,119.54,2.48
P103,2026-08-01 07:00:00,65.39,92.18,164.25,3.91
P103,2026-08-01 08:00:00,66.03,102.77,105.03,1.38
P103,2026-08-01 09:00:00,79.14,108.92,138.83,2.42
P103,2026-08-01 10:00:00,70.83,104.0,127.05,2.49
P103,2026-08-01 11:00:00,108.84,96.37,139.42,1.84
P103,2026-08-01 12:00:00,76.47,98.98,133.5,3.5
P103,2026-08-01 13:00:00,67.14,75.6,110.4,3.51
P103,2026-08-01 14:00:00,68.21,86.67,87.22,4.2
P103,2026-08-01 15:00:00,77.78,104.24,137.42,3.26
P103,2026-08-01 16:00:00,70.29,93.03,112.3,4.91
P103,2026-08-01 17:00:00,75.89,89.43,128.38,1.99
P103,2026-08-01 18:00:00,82.53,87.07,129.02,3.65
P103,2026-08-01 19:00:00,74.69,96.13,120.19,2.75
P103,2026-08-01 20:00:00,67.96,89.61,146.63,2.71
P103,2026-08-01 21:00:00,66.5,88.8,139.81,3.34
P103,2026-08-01 22:00:00,75.92,91.91,130.32,2.29
P103,2026-08-01 23:00:00,70.18,106.64,135.74,2.01
P103,2026-08-02 00:00:00,66.01,96.3,151.07,1.27
P103,2026-08-02 01:00:00,73.95,78.49,108.58,2.51
P103,2026-08-02 02:00:00,69.06,88.59,120.13,2.37
P103,2026-08-02 03:00:00,61.76,104.36,133.55,3.47
P103,2026-08-02 04:00:00,61.21,98.59,132.17,1.98
P103,2026-08-02 05:00:00,72.06,93.6,153.16,4.34
P103,2026-08-02 06:00:00,60.35,124.93,103.53,3.58
P103,2026-08-02 07:00:00,78.79,83.05,128.88,2.71
P103,2026-08-02 08:00:00,75.88,97.77,141.53,2.86
P103,2026-08-02 09:00:00,70.82,108.15,130.45,3.39
P103,2026-08-02 10:00:00,67.35,82.46,109.78,2.3
P103,2026-08-02 11:00:00,77.5,106.71,117.21,3.94
P103,2026-08-02 12:00:00,81.58,97.92,105.21,4.06
P103,2026-08-02 13:00:00,71.57,96.51,113.89,2.09
P103,2026-08-02 14:00:00,61.72,102.59,105.9,5.25
P103,2026-08-02 15:00:00,64.4,79.91,129.18,4.02
P103,2026-08-02 16:00:00,72.45,101.87,86.82,2.26
P103,2026-08-02 17:00:00,64.48,72.26,122.11,1.01
P103,2026-08-02 18:00:00,62.74,88.55,105.04,3.12
P103,2026-08-02 19:00:00,74.14,105.73,133.54,3.71
P103,2026-08-02 20:00:00,71.99,98.64,129.21,2.91
P103,2026-08-02 21:00:00,69.22,91.01,105.28,3.14
P103,2026-08-02 22:00:00,71.34,87.04,108.08,1.83
P103,2026-08-02 23:00:00,78.85,95.94,104.47,3.45
P103,2026-08-03 00:00:00,68.08,78.12,138.38,2.37
P103,2026-08-03 01:00:00,69.14,95.49,140.57,2.82
P103,2026-08-03 02:00:00,63.61,101.53,111.27,4.31
P103,2026-08-03 03:00:00,71.99,68.18,126.43,4.36
P103,2026-08-03 04:00:00,83.03,116.97,101.64,3.53
P103,2026-08-03 05:00:00,66.95,97.69,97.09,2.28
P103,2026-08-03 06:00:00,67.27,105.78,134.41,3.02
P103,2026-08-03 07:00:00,62.55,91.26,106.57,3.5
P103,2026-08-03 08:00:00,80.25,107.68,106.41,0.61
P103,2026-08-03 09:00:00,59.63,112.06,112.78,2.2
P103,2026-08-03 10:00:00,83.5,110.18,120.44,2.57
P103,2026-08-03 11:00:00,71.08,97.73,148.8,3.14
P103,2026-08-03 12:00:00,77.08,109.03,98.95,3.4
P103,2026-08-03 13:00:00,69.94,64.81,81.69,1.99
P103,2026-08-03 14:00:00,75.72,96.37,123.32,4.36
P103,2026-08-03 15:00:00,63.12,94.67,125.48,2.21
P103,2026-08-03 16:00:00,72.2,75.8,145.38,2.25
P103,2026-08-03 17:00:00,86.22,94.61,138.5,2.76
P103,2026-08-03 18:00:00,71.78,87.99,122.14,3.05
P103,2026-08-03 19:00:00,66.51,93.5,109.02,4.64
P103,2026-08-03 20:00:00,71.37,113.54,116.48,3.01
P103,2026-08-03 21:00:00,62.75,89.64,123.79,4.07
P103,2026-08-03 22:00:00,73.55,111.6,131.53,4.1
P103,2026-08-03 23:00:00,71.59,123.68,111.26,2.19
P103,2026-08-04 00:00:00,63.53,122.97,134.75,2.53
P103,2026-08-04 01:00:00,80.74,103.25,155.39,1.56
P103,2026-08-04 02:00:00,70.14,89.45,84.47,3.65
P103,2026-08-04 03:00:00,70.11,103.88,162.48,2.52
P103,2026-08-04 04:00:00,69.05,96.42,137.77,2.35
P103,2026-08-04 05:00:00,67.58,107.69,126.82,1.16
P103,2026-08-04 06:00:00,63.42,113.01,127.23,2.19
P103,2026-08-04 07:00:00,70.81,95.16,133.24,1.71
P103,2026-08-04 08:00:00,66.11,98.28,118.2,3.26
P103,2026-08-04 09:00:00,63.39,99.29,139.65,3.19
P103,2026-08-04 10:00:00,72.97,93.85,104.97,2.74
P103,2026-08-04 11:00:00,80.82,93.57,103.98,2.41
P103,2026-08-04 12:00:00,73.41,90.52,128.74,3.22
P103,2026-08-04 13:00:00,78.22,112.08,137.93,2.05
P103,2026-08-04 14:00:00,65.68,94.09,111.88,1.89
P103,2026-08-04 15:00:00,68.91,89.31,107.91,2.55
P103,2026-08-04 16:00:00,80.25,97.39,164.49,2.94
P103,2026-08-04 17:00:00,69.97,95.05,124.62,3.15
P103,2026-08-04 18:00:00,86.54,84.86,135.46,2.97
P103,2026-08-04 19:00:00,61.0,104.25,142.82,2.11
P103,2026-08-04 20:00:00,71.94,74.3,97.34,3.64
P103,2026-08-04 21:00:00,68.74,81.69,124.13,2.38
P103,2026-08-04 22:00:00,68.7,103.87,99.09,2.08
P103,2026-08-04 23:00:00,73.08,106.63,142.29,2.27
P103,2026-08-05 00:00:00,78.56,85.59,152.87,1.89
P103,2026-08-05 01:00:00,81.3,87.12,156.24,3.27
P103,2026-08-05 02:00:00,64.89,88.73,134.06,3.64
P103,2026-08-05 03:00:00,71.5,95.54,133.65,2.91
P103,2026-08-05 04:00:00,62.95,85.24,124.23,3.77
P103,2026-08-05 05:00:00,83.31,104.35,125.17,3.4
P103,2026-08-05 06:00:00,67.33,93.16,105.17,1.8
P103,2026-08-05 07:00:00,74.33,97.23,132.38,3.24
P103,2026-08-05 08:00:00,73.7,101.68,119.23,3.13
P103,2026-08-05 09:00:00,66.92,99.44,132.03,2.26
P103,2026-08-05 10:00:00,72.36,87.52,110.52,1.9
P103,2026-08-05 11:00:00,80.86,107.79,129.67,4.38
P103,2026-08-05 12:00:00,70.68,131.38,115.9,3.0
P103,2026-08-05 13:00:00,69.22,99.47,135.04,2.71
P103,2026-08-05 14:00:00,84.44,97.87,124.87,2.07
P103,2026-08-05 15:00:00,74.93,93.39,109.05,2.18
P103,2026-08-05 16:00:00,90.7,91.84,93.77,2.24
P103,2026-08-05 17:00:00,71.64,101.56,129.99,3.34
P103,2026-08-05 18:00:00,67.49,99.09,104.23,2.3
P103,2026-08-05 19:00:00,65.58,80.74,139.16,3.35
P103,2026-08-05 20:00:00,78.84,95.47,133.98,1.39
P103,2026-08-05 21:00:00,78.04,97.13,131.29,3.1
P103,2026-08-05 22:00:00,65.09,77.02,107.18,3.25
P103,2026-08-05 23:00:00,76.83,78.58,102.34,2.22
P103,2026-08-06 00:00:00,69.5,,94.4,2.14
P103,2026-08-06 01:00:00,72.6,80.83,117.92,3.65
P103,2026-08-06 02:00:00,62.89,92.52,138.45,2.47
P103,2026-08-06 03:00:00,67.98,108.96,114.49,3.68
P103,2026-08-06 04:00:00,75.0,90.89,128.63,3.06
P103,2026-08-06 05:00:00,79.15,88.42,120.74,2.75
P103,2026-08-06 06:00:00,76.93,82.7,138.31,3.17
P103,2026-08-06 07:00:00,62.78,109.5,160.21,3.6
P103,2026-08-06 08:00:00,81.99,96.02,90.09,1.32
P103,2026-08-06 09:00:00,73.79,87.9,103.54,2.75
P103,2026-08-06 10:00:00,76.31,77.57,111.92,4.01
P103,2026-08-06 11:00:00,64.47,105.44,111.27,3.24
P103,2026-08-06 12:00:00,79.68,103.9,136.36,1.88
P103,2026-08-06 13:00:00,79.8,84.77,124.67,3.01
P103,2026-08-06 14:00:00,75.4,99.04,104.81,1.72
P103,2026-08-06 15:00:00,78.11,97.23,140.69,2.76
P103,2026-08-06 16:00:00,62.16,106.59,113.33,3.07
P103,2026-08-06 17:00:00,67.47,114.73,104.22,2.53
P103,2026-08-06 18:00:00,72.75,81.89,125.95,4.09
P103,2026-08-06 19:00:00,68.57,99.74,70.51,2.77
P103,2026-08-06 20:00:00,69.81,85.18,139.47,2.54
P103,2026-08-06 21:00:00,70.76,90.47,85.5,1.89
P103,2026-08-06 22:00:00,78.73,69.68,106.21,2.48
P103,2026-08-06 23:00:00,84.21,104.22,109.97,3.84
P103,2026-08-07 00:00:00,66.82,107.11,95.54,3.66
P103,2026-08-07 01:00:00,69.16,82.66,116.09,3.02
P103,2026-08-07 02:00:00,68.54,101.65,109.51,3.3
P103,2026-08-07 03:00:00,75.1,94.27,112.06,2.92
P103,2026-08-07 04:00:00,75.85,119.74,136.91,3.58
P103,2026-08-07 05:00:00,93.62,101.19,128.72,3.36
P103,2026-08-07 06:00:00,64.94,89.67,110.89,3.32
P103,2026-08-07 07:00:00,70.78,96.66,139.57,3.49
P103,2026-08-07 08:00:00,70.87,86.96,140.43,3.42
P103,2026-08-07 09:00:00,60.76,91.24,122.98,3.42
P103,2026-08-07 10:00:00,78.37,98.41,130.53,2.85
P103,2026-08-07 11:00:00,67.28,91.86,120.34,2.77
P103,2026-08-07 12:00:00,58.8,90.23,121.01,2.57
P103,2026-08-07 13:00:00,70.27,100.86,100.58,1.5
P103,2026-08-07 14:00:00,69.56,104.17,150.38,3.43
P103,2026-08-07 15:00:00,61.72,92.21,124.62,2.94
P103,2026-08-07 16:00:00,75.78,84.0,121.17,3.14
P103,2026-08-07 17:00:00,77.78,85.33,113.79,0.64
P103,2026-08-07 18:00:00,67.65,88.71,101.65,2.93
P103,2026-08-07 19:00:00,71.61,67.89,123.88,2.06
P103,2026-08-07 20:00:00,75.4,79.62,120.54,2.57
P103,2026-08-07 21:00:00,74.12,96.5,115.41,1.57
P103,2026-08-07 22:00:00,61.66,87.99,119.85,2.31
P103,2026-08-07 23:00:00,76.38,91.65,102.63,2.58
P103,2026-08-08 00:00:00,73.58,98.9,153.81,2.26
P103,2026-08-08 01:00:00,71.49,100.11,119.58,2.4
P103,2026-08-08 02:00:00,61.16,88.87,100.67,1.42
P103,2026-08-08 03:00:00,66.43,82.43,130.51,3.28
P103,2026-08-08 04:00:00,65.67,91.88,86.55,2.4
P103,2026-08-08 05:00:00,74.79,104.9,107.17,3.64
P103,2026-08-08 06:00:00,61.39,80.03,132.77,4.14
P103,2026-08-08 07:00:00,75.45,94.52,80.49,1.18
P103,2026-08-08 08:00:00,72.91,90.7,100.09,2.85
P103,2026-08-08 09:00:00,72.81,106.33,122.46,3.78
P103,2026-08-08 10:00:00,72.06,93.62,139.16,2.02
P103,2026-08-08 11:00:00,91.7,99.5,126.85,3.22
P103,2026-08-08 12:00:00,85.14,104.51,91.11,3.92
P103,2026-08-08 13:00:00,69.61,96.29,96.97,3.22
P103,2026-08-08 14:00:00,67.44,96.2,114.89,4.34
P103,2026-08-08 15:00:00,85.88,95.56,121.15,2.5
P103,2026-08-08 16:00:00,79.74,91.05,112.42,3.58
P103,2026-08-08 17:00:00,68.23,94.55,91.54,3.36
P103,2026-08-08 18:00:00,85.59,103.65,146.31,2.12
P103,2026-08-08 19:00:00,73.65,83.68,115.9,3.42
P103,2026-08-08 20:00:00,72.71,78.05,96.33,1.7
P103,2026-08-08 21:00:00,75.44,119.77,144.52,1.28
P103,2026-08-08 22:00:00,81.95,106.24,92.18,2.56
P103,2026-08-08 23:00:00,79.67,101.61,96.44,3.29
P103,2026-08-09 00:00:00,57.04,92.33,140.48,2.81
P103,2026-08-09 01:00:00,68.51,105.67,137.55,3.85
P103,2026-08-09 02:00:00,78.12,107.98,133.19,3.01
P103,2026-08-09 03:00:00,72.63,92.15,98.18,2.04
P103,2026-08-09 04:00:00,70.03,97.9,145.93,2.77
P103,2026-08-09 05:00:00,79.02,107.95,115.83,3.28
P103,2026-08-09 06:00:00,70.3,110.87,131.45,1.85
P103,2026-08-09 07:00:00,73.13,114.78,116.74,3.16
